Target_ID,Frame,Timestamp,X_pixels,Y_pixels,Range_pixels,Range_km_estimated,Azimuth_degrees,Speed_mps_estimated,Direction_degrees,Confidence,Defense_Zone,Target_Type,Radar_ID
T_1027,89,00:00:03,385.28,261.74,0.76,0.01,159.81,0.318,86.14,0.871,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,90,00:00:03,385.28,261.74,0.76,0.01,159.81,0.0,159.81,0.868,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,91,00:00:03,385.28,261.74,0.76,0.01,159.81,0.0,159.81,0.868,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,92,00:00:03,385.28,261.74,0.76,0.01,159.81,0.0,159.81,0.869,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,93,00:00:03,385.28,261.74,0.76,0.01,159.81,0.0,159.81,0.868,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,94,00:00:03,385.28,261.74,0.76,0.01,159.81,0.0,159.81,0.868,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,95,00:00:03,385.25,261.71,0.81,0.01,158.62,0.051,139.1,0.869,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,96,00:00:04,385.23,261.87,0.78,0.01,170.26,0.176,264.49,0.871,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,97,00:00:04,385.23,261.87,0.78,0.01,170.26,0.0,170.26,0.871,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,98,00:00:04,385.46,261.97,0.54,0.01,176.51,0.269,336.59,0.874,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,99,00:00:04,385.46,261.97,0.54,0.01,176.51,0.0,176.51,0.874,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,100,00:00:04,385.23,261.87,0.78,0.01,170.26,0.269,156.59,0.872,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,101,00:00:04,385.05,261.55,1.05,0.013,154.8,0.398,120.5,0.869,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,102,00:00:04,385.07,261.49,1.07,0.013,151.29,0.071,72.63,0.869,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,103,00:00:04,385.47,261.47,0.75,0.01,135.0,0.434,3.04,0.87,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,104,00:00:04,385.47,261.47,0.75,0.01,135.0,0.0,135.0,0.87,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,105,00:00:04,382.56,258.96,4.59,0.055,138.47,4.144,139.15,0.479,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,115,00:00:04,384.64,258.55,3.71,0.044,111.52,0.228,11.04,0.683,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,119,00:00:04,385.47,260.9,1.22,0.015,115.71,0.673,289.47,0.872,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,121,00:00:05,385.74,261.18,0.86,0.01,107.27,0.208,314.87,0.851,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,122,00:00:05,385.76,261.22,0.82,0.01,107.33,0.051,286.24,0.853,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,124,00:00:05,385.79,261.53,0.51,0.01,113.74,0.168,276.71,0.86,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,125,00:00:05,385.79,261.53,0.51,0.01,113.74,0.0,113.74,0.859,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,126,00:00:05,385.85,261.89,0.19,0.01,145.38,0.397,278.26,0.864,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,127,00:00:05,385.89,261.67,0.35,0.01,107.9,0.25,78.5,0.849,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,128,00:00:05,385.89,261.67,0.35,0.01,107.9,0.0,107.9,0.848,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,129,00:00:05,385.87,261.92,0.15,0.01,148.3,0.277,265.91,0.86,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,130,00:00:05,385.87,261.92,0.15,0.01,148.3,0.0,148.3,0.86,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,131,00:00:05,385.87,261.92,0.15,0.01,148.3,0.0,148.3,0.86,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,132,00:00:05,385.86,261.88,0.18,0.01,140.63,0.046,113.23,0.86,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,133,00:00:05,386.03,261.81,0.19,0.01,80.91,0.204,23.2,0.868,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,134,00:00:05,386.08,261.89,0.14,0.01,55.41,0.099,301.54,0.868,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,135,00:00:05,386.08,261.89,0.14,0.01,55.41,0.0,55.41,0.87,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,136,00:00:05,386.03,261.97,0.05,0.01,45.0,0.101,240.43,0.87,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,137,00:00:05,386.08,261.89,0.14,0.01,55.41,0.101,60.43,0.871,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,138,00:00:05,386.08,261.89,0.14,0.01,55.41,0.0,55.41,0.871,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,139,00:00:05,386.34,261.8,0.39,0.01,30.6,0.294,18.31,0.864,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,140,00:00:05,386.34,261.8,0.39,0.01,30.6,0.0,30.6,0.864,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,141,00:00:05,386.3,261.87,0.33,0.01,22.77,0.089,243.26,0.858,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,142,00:00:05,386.3,261.87,0.33,0.01,22.77,0.0,22.77,0.858,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,143,00:00:05,386.72,261.72,0.77,0.01,21.43,0.485,20.46,0.774,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,144,00:00:06,388.25,261.48,2.31,0.028,12.89,1.672,8.63,0.577,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,145,00:00:06,386.92,261.79,0.94,0.011,12.74,1.48,192.99,0.731,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,146,00:00:06,386.59,261.89,0.6,0.01,10.8,0.368,196.16,0.85,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,155,00:00:06,387.19,262.18,1.21,0.014,351.62,0.081,334.57,0.776,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,156,00:00:06,387.16,262.35,1.21,0.015,343.42,0.187,259.6,0.857,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,157,00:00:06,386.79,261.96,0.8,0.01,3.23,0.581,133.28,0.864,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,158,00:00:06,386.95,262.24,0.98,0.012,345.88,0.349,298.64,0.865,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,159,00:00:06,386.95,262.24,0.98,0.012,345.88,0.0,345.88,0.865,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,160,00:00:06,386.97,262.21,1.0,0.012,347.64,0.038,46.92,0.863,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,161,00:00:06,386.84,262.08,0.84,0.01,354.33,0.201,135.77,0.841,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,162,00:00:06,386.84,262.08,0.84,0.01,354.33,0.0,354.33,0.841,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,163,00:00:06,386.55,262.05,0.55,0.01,354.63,0.32,173.78,0.772,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,164,00:00:06,386.55,262.05,0.55,0.01,354.63,0.0,354.63,0.772,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,165,00:00:06,386.55,262.05,0.55,0.01,354.63,0.0,354.63,0.772,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,166,00:00:06,386.38,262.0,0.38,0.01,0.57,0.19,161.81,0.839,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,167,00:00:06,386.38,262.0,0.38,0.01,0.57,0.0,0.57,0.839,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,168,00:00:07,385.98,262.17,0.17,0.01,263.16,0.469,203.36,0.846,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,169,00:00:07,385.98,262.17,0.17,0.01,263.16,0.0,263.16,0.846,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,170,00:00:07,385.79,262.03,0.21,0.01,188.82,0.249,143.66,0.863,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,171,00:00:07,385.79,262.03,0.21,0.01,188.82,0.0,188.82,0.863,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,172,00:00:07,385.78,262.07,0.23,0.01,197.61,0.045,248.1,0.864,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,173,00:00:07,385.78,262.07,0.23,0.01,197.61,0.0,197.61,0.865,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,174,00:00:07,385.78,262.07,0.23,0.01,197.61,0.0,197.61,0.865,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,175,00:00:07,385.78,262.07,0.23,0.01,197.61,0.0,197.61,0.865,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,176,00:00:07,385.78,262.07,0.23,0.01,197.61,0.0,197.61,0.865,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,177,00:00:07,385.78,262.07,0.23,0.01,197.61,0.0,197.61,0.866,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,178,00:00:07,385.91,262.94,0.95,0.011,264.52,0.955,278.48,0.807,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,181,00:00:07,385.81,262.91,0.93,0.011,258.32,0.037,162.72,0.81,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,182,00:00:07,385.77,262.62,0.66,0.01,250.04,0.32,97.03,0.848,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,183,00:00:07,385.67,262.32,0.46,0.01,224.18,0.342,109.36,0.864,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,189,00:00:07,385.56,262.45,0.63,0.01,225.6,0.031,229.38,0.867,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,190,00:00:07,385.32,262.89,1.12,0.013,232.58,0.537,241.49,0.863,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,191,00:00:07,385.0,263.36,1.69,0.02,233.54,0.613,235.44,0.642,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,192,00:00:08,385.29,262.76,1.04,0.013,226.81,0.717,64.15,0.869,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,194,00:00:08,385.02,262.89,1.33,0.016,222.08,0.162,205.42,0.853,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,195,00:00:08,382.68,265.46,4.8,0.058,226.21,3.752,227.79,0.514,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,196,00:00:08,384.15,263.73,2.53,0.03,222.96,2.452,49.84,0.593,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,197,00:00:08,384.95,262.89,1.38,0.017,220.35,1.254,46.05,0.86,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,198,00:00:08,384.6,263.15,1.81,0.022,219.36,0.468,216.2,0.796,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,199,00:00:08,384.63,262.97,1.67,0.02,215.3,0.197,79.83,0.767,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,200,00:00:08,385.07,262.51,1.07,0.013,208.71,0.677,46.54,0.869,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,201,00:00:08,385.09,262.41,1.0,0.012,204.39,0.107,78.47,0.871,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,202,00:00:08,385.09,262.41,1.0,0.012,204.39,0.0,204.39,0.871,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,203,00:00:08,385.15,262.35,0.92,0.011,202.31,0.102,45.0,0.867,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,204,00:00:08,385.15,262.35,0.92,0.011,202.31,0.0,202.31,0.866,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,205,00:00:08,385.01,262.41,1.07,0.013,202.32,0.166,202.4,0.869,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,206,00:00:08,385.11,262.32,0.94,0.011,199.61,0.149,41.06,0.869,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,207,00:00:08,385.11,262.32,0.94,0.011,199.61,0.0,199.61,0.868,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,208,00:00:08,384.41,262.53,1.68,0.02,198.4,0.797,196.86,0.76,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,209,00:00:08,384.9,262.31,1.15,0.014,195.85,0.578,23.86,0.835,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,210,00:00:08,384.97,261.99,1.03,0.012,179.65,0.353,77.48,0.822,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,211,00:00:08,384.87,261.97,1.13,0.014,178.62,0.113,168.36,0.852,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,212,00:00:08,384.17,261.98,1.83,0.022,179.41,0.75,180.7,0.73,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,213,00:00:08,384.68,261.74,1.35,0.016,168.9,0.606,25.37,0.82,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,214,00:00:08,384.51,261.94,1.49,0.018,177.52,0.277,229.5,0.844,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,215,00:00:08,384.56,261.98,1.44,0.017,179.1,0.065,315.89,0.833,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,216,00:00:09,384.85,261.98,1.15,0.014,179.0,0.32,359.45,0.845,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,217,00:00:09,384.79,261.94,1.21,0.015,177.09,0.083,147.22,0.851,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,218,00:00:09,384.39,261.88,1.62,0.019,175.85,0.438,172.12,0.778,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,219,00:00:09,384.58,261.91,1.43,0.017,176.44,0.207,351.47,0.823,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,220,00:00:09,384.79,261.94,1.21,0.015,177.09,0.231,352.71,0.853,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,221,00:00:09,384.53,261.72,1.5,0.018,169.43,0.365,140.75,0.864,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,225,00:00:09,385.08,261.57,1.02,0.012,154.71,0.156,16.0,0.822,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,233,00:00:09,385.19,260.75,1.49,0.018,123.02,0.111,82.72,0.768,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,234,00:00:09,385.39,261.13,1.06,0.013,125.0,0.47,298.17,0.84,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1027,238,00:00:09,385.67,261.59,0.52,0.01,128.75,0.146,301.37,0.867,INNER_CRITICAL_ZONE,PERSON,BFSR_01
T_1028,0,00:00:00,538.58,100.52,222.16,2.666,46.62,0.0,46.62,0.728,OUTER_MONITORING,PERSON,BFSR_01
T_1028,1,00:00:00,538.72,100.48,222.29,2.667,46.6,0.158,17.13,0.727,OUTER_MONITORING,PERSON,BFSR_01
T_1028,2,00:00:00,538.61,100.53,222.18,2.666,46.62,0.126,205.02,0.728,OUTER_MONITORING,PERSON,BFSR_01
T_1028,3,00:00:00,538.54,100.52,222.13,2.666,46.63,0.084,172.14,0.732,OUTER_MONITORING,PERSON,BFSR_01
T_1028,4,00:00:00,538.71,100.31,222.4,2.669,46.64,0.294,51.48,0.732,OUTER_MONITORING,PERSON,BFSR_01
T_1028,5,00:00:00,538.54,100.53,222.13,2.666,46.63,0.303,234.01,0.734,OUTER_MONITORING,PERSON,BFSR_01
T_1028,6,00:00:00,538.61,100.54,222.17,2.666,46.61,0.073,352.39,0.735,OUTER_MONITORING,PERSON,BFSR_01
T_1028,7,00:00:00,538.71,100.44,222.31,2.668,46.61,0.153,43.76,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,8,00:00:00,538.73,100.48,222.29,2.668,46.6,0.045,295.4,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,9,00:00:00,538.59,100.59,222.12,2.665,46.61,0.192,218.19,0.735,OUTER_MONITORING,PERSON,BFSR_01
T_1028,10,00:00:00,538.58,100.55,222.15,2.666,46.62,0.047,95.05,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,11,00:00:00,538.58,100.63,222.08,2.665,46.6,0.089,268.66,0.737,OUTER_MONITORING,PERSON,BFSR_01
T_1028,12,00:00:00,538.54,100.4,222.22,2.667,46.65,0.25,99.75,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,13,00:00:00,538.78,100.47,222.33,2.668,46.59,0.266,343.18,0.735,OUTER_MONITORING,PERSON,BFSR_01
T_1028,14,00:00:00,538.64,100.42,222.28,2.667,46.63,0.161,158.87,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,15,00:00:00,538.57,100.44,222.22,2.667,46.64,0.073,195.66,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,16,00:00:00,538.54,100.39,222.23,2.667,46.65,0.062,127.68,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,17,00:00:00,538.54,100.39,222.23,2.667,46.66,0.007,46.66,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,18,00:00:00,538.49,100.51,222.11,2.665,46.64,0.142,248.87,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,19,00:00:00,538.51,100.45,222.16,2.666,46.65,0.067,69.73,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,20,00:00:00,538.6,100.48,222.21,2.666,46.63,0.1,343.72,0.735,OUTER_MONITORING,PERSON,BFSR_01
T_1028,21,00:00:00,538.6,100.48,222.21,2.666,46.63,0.0,46.63,0.735,OUTER_MONITORING,PERSON,BFSR_01
T_1028,22,00:00:00,538.63,100.6,222.14,2.666,46.6,0.135,283.58,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,23,00:00:00,538.46,100.58,222.03,2.664,46.64,0.186,175.0,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,24,00:00:01,538.59,100.61,222.11,2.665,46.6,0.152,349.12,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,25,00:00:01,538.53,100.57,222.09,2.665,46.62,0.081,149.98,0.736,OUTER_MONITORING,PERSON,BFSR_01
T_1028,26,00:00:01,538.6,100.55,222.16,2.666,46.61,0.081,19.82,0.735,OUTER_MONITORING,PERSON,BFSR_01
T_1028,27,00:00:01,538.58,100.52,222.16,2.666,46.62,0.037,129.36,0.735,OUTER_MONITORING,PERSON,BFSR_01
T_1028,28,00:00:01,538.49,100.48,222.13,2.666,46.65,0.105,153.63,0.734,OUTER_MONITORING,PERSON,BFSR_01
T_1028,29,00:00:01,538.52,100.56,222.09,2.665,46.63,0.093,288.07,0.733,OUTER_MONITORING,PERSON,BFSR_01
T_1028,30,00:00:01,538.53,100.5,222.14,2.666,46.64,0.065,76.77,0.732,OUTER_MONITORING,PERSON,BFSR_01
T_1028,31,00:00:01,538.54,100.71,222.0,2.664,46.6,0.227,272.53,0.732,OUTER_MONITORING,PERSON,BFSR_01
T_1028,32,00:00:01,533.39,94.54,223.08,2.677,48.65,8.682,129.87,0.633,OUTER_MONITORING,PERSON,BFSR_01
T_1028,33,00:00:01,532.97,94.18,223.08,2.677,48.79,0.6,138.76,0.642,OUTER_MONITORING,PERSON,BFSR_01
T_1028,34,00:00:01,538.63,100.69,222.07,2.665,46.58,9.317,310.96,0.726,OUTER_MONITORING,PERSON,BFSR_01
T_1028,35,00:00:01,538.53,100.51,222.14,2.666,46.64,0.225,118.06,0.722,OUTER_MONITORING,PERSON,BFSR_01
T_1028,36,00:00:01,538.58,100.56,222.13,2.666,46.62,0.075,313.48,0.723,OUTER_MONITORING,PERSON,BFSR_01
T_1028,37,00:00:01,538.65,100.63,222.13,2.666,46.59,0.117,315.62,0.718,OUTER_MONITORING,PERSON,BFSR_01
T_1028,38,00:00:01,538.66,100.94,221.91,2.663,46.53,0.327,271.13,0.714,OUTER_MONITORING,PERSON,BFSR_01
T_1028,39,00:00:01,538.73,100.72,222.12,2.665,46.56,0.246,71.16,0.707,OUTER_MONITORING,PERSON,BFSR_01
T_1028,40,00:00:01,538.57,100.56,222.13,2.666,46.62,0.249,135.13,0.706,OUTER_MONITORING,PERSON,BFSR_01
T_1028,53,00:00:02,555.5,64.31,260.4,3.125,49.39,3.323,64.96,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1028,54,00:00:02,554.56,65.1,259.2,3.11,49.43,1.32,220.1,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1028,55,00:00:02,554.0,66.21,257.99,3.096,49.37,1.345,243.02,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1028,56,00:00:02,553.47,67.16,256.92,3.083,49.32,1.176,240.82,0.899,OUTER_MONITORING,PERSON,BFSR_01
T_1028,57,00:00:02,552.91,68.08,255.86,3.07,49.28,1.161,238.36,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1028,58,00:00:02,552.08,69.08,254.56,3.055,49.27,1.404,230.8,0.898,OUTER_MONITORING,PERSON,BFSR_01
T_1028,59,00:00:02,551.46,70.06,253.41,3.041,49.24,1.25,237.49,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1028,60,00:00:02,550.56,71.97,251.38,3.017,49.11,2.278,244.78,0.898,OUTER_MONITORING,PERSON,BFSR_01
T_1028,61,00:00:02,549.74,73.05,250.03,3.0,49.09,1.468,232.54,0.901,OUTER_MONITORING,PERSON,BFSR_01
T_1028,62,00:00:02,549.3,73.66,249.27,2.991,49.07,0.818,234.63,0.898,OUTER_MONITORING,PERSON,BFSR_01
T_1028,63,00:00:02,548.71,74.42,248.32,2.98,49.06,1.035,232.1,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1028,64,00:00:02,548.4,75.4,247.37,2.968,48.97,1.112,252.64,0.735,OUTER_MONITORING,PERSON,BFSR_01
T_1028,65,00:00:02,547.7,76.36,246.2,2.954,48.94,1.276,233.75,0.734,OUTER_MONITORING,PERSON,BFSR_01
T_1028,66,00:00:02,547.29,77.29,245.22,2.943,48.87,1.103,246.04,0.73,OUTER_MONITORING,PERSON,BFSR_01
T_1028,67,00:00:02,546.67,78.06,244.23,2.931,48.86,1.064,231.21,0.732,OUTER_MONITORING,PERSON,BFSR_01
T_1028,68,00:00:02,546.23,78.97,243.26,2.919,48.8,1.092,243.89,0.728,OUTER_MONITORING,PERSON,BFSR_01
T_1028,69,00:00:02,545.93,79.83,242.41,2.909,48.72,0.986,251.28,0.725,OUTER_MONITORING,PERSON,BFSR_01
T_1028,70,00:00:02,545.5,80.5,241.62,2.899,48.69,0.862,237.06,0.882,OUTER_MONITORING,PERSON,BFSR_01
T_1028,71,00:00:02,545.33,80.87,241.24,2.895,48.66,0.435,244.95,0.878,OUTER_MONITORING,PERSON,BFSR_01
T_1028,72,00:00:03,544.66,82.0,239.94,2.879,48.61,1.424,239.39,0.872,OUTER_MONITORING,PERSON,BFSR_01
T_1028,73,00:00:03,544.36,82.65,239.26,2.871,48.56,0.775,245.51,0.836,OUTER_MONITORING,PERSON,BFSR_01
T_1029,4,00:00:00,472.67,50.01,229.02,2.748,67.76,0.0,67.76,0.88,OUTER_MONITORING,PERSON,BFSR_01
T_1029,5,00:00:00,472.87,49.87,229.23,2.751,67.73,0.268,36.91,0.886,OUTER_MONITORING,PERSON,BFSR_01
T_1029,6,00:00:00,472.79,49.91,229.16,2.75,67.75,0.099,211.16,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1029,7,00:00:00,472.74,49.95,229.1,2.749,67.75,0.069,218.92,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1029,8,00:00:00,472.83,49.74,229.34,2.752,67.75,0.254,67.31,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1029,9,00:00:00,472.8,49.75,229.31,2.752,67.76,0.038,205.52,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1029,10,00:00:00,472.59,49.88,229.11,2.749,67.79,0.264,211.99,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1029,11,00:00:00,472.61,49.65,229.34,2.752,67.81,0.252,84.29,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1029,12,00:00:00,472.54,49.63,229.32,2.752,67.83,0.076,168.1,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1029,13,00:00:00,472.58,49.71,229.26,2.751,67.81,0.092,293.58,0.894,OUTER_MONITORING,PERSON,BFSR_01
T_1029,14,00:00:00,472.53,49.57,229.38,2.753,67.84,0.164,108.43,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1029,15,00:00:00,472.64,49.65,229.35,2.752,67.8,0.146,324.11,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1029,16,00:00:00,472.52,49.6,229.34,2.752,67.84,0.138,160.29,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1029,17,00:00:00,472.53,49.62,229.33,2.752,67.83,0.016,295.27,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1029,18,00:00:00,472.63,49.52,229.46,2.754,67.82,0.154,43.7,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1029,19,00:00:00,472.59,49.68,229.3,2.752,67.81,0.181,256.33,0.894,OUTER_MONITORING,PERSON,BFSR_01
T_1029,20,00:00:00,472.65,49.56,229.43,2.753,67.81,0.144,64.09,0.894,OUTER_MONITORING,PERSON,BFSR_01
T_1029,21,00:00:00,472.67,49.77,229.25,2.751,67.79,0.224,276.24,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1029,22,00:00:00,472.67,49.77,229.25,2.751,67.79,0.0,67.79,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1029,23,00:00:00,472.67,49.77,229.25,2.751,67.79,0.0,67.79,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1029,24,00:00:01,472.85,49.5,229.57,2.755,67.77,0.35,56.78,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1029,25,00:00:01,472.86,49.43,229.63,2.756,67.78,0.077,83.23,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1029,26,00:00:01,472.86,49.43,229.63,2.756,67.78,0.0,67.78,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1029,27,00:00:01,472.86,49.43,229.63,2.756,67.78,0.0,67.78,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1029,28,00:00:01,472.86,49.43,229.63,2.756,67.78,0.0,67.78,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1029,29,00:00:01,472.81,49.41,229.63,2.756,67.79,0.05,158.83,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1029,30,00:00:01,472.77,49.42,229.61,2.755,67.8,0.048,191.9,0.892,OUTER_MONITORING,PERSON,BFSR_01
